Region,Type,UnitCode,ParkName,State,Year,Month,Visitors,Camping,OtherLodging,OtherCamping
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,3,954,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,4,"1,602",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,5,"1,195",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,6,"2,286",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,7,"2,551",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,8,"1,664",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,9,"1,773",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,10,"1,412",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,11,987,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2010,12,768,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,1,564,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,2,"1,011",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,3,935,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,4,"1,421",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,5,"1,430",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,6,"1,443",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,7,"2,672",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,8,"1,839",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,9,"1,465",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,10,"1,287",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,11,"1,046",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2011,12,"1,048",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,1,978,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,2,329,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,3,"1,137",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,4,"1,443",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,5,"1,194",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,6,"1,531",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,7,"3,671",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,8,"1,975",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,9,"1,558",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,10,"1,407",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,11,856,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2012,12,899,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,1,744,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,2,934,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,3,"1,407",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,4,"1,204",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,5,"1,899",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,6,"2,544",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,7,"2,874",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,8,"1,784",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,9,"1,407",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,10,708,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,11,"1,311",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2013,12,966,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,1,697,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,2,751,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,3,"1,064",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,4,"1,595",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,5,"2,454",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,6,"2,388",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,7,"3,022",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,8,"2,149",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,9,"2,636",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,10,"1,716",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,11,"1,067",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2014,12,"1,056",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,1,733,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,2,668,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,3,"1,323",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,4,"1,444",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,5,"2,238",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,6,"3,237",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,7,"2,973",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,8,"2,760",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,9,"2,373",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,10,"2,096",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,11,"1,090",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2015,12,890,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,1,"1,024",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,2,977,0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,3,"1,121",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,4,"1,817",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,5,"1,724",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,6,"3,463",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,7,"3,115",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,8,"2,654",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,9,"2,253",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,10,"2,356",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,11,"1,011",0,0,0
Northeast,National Historic Site,SPAR,Springfield Armory National Historic Site,MA,2016,12,919,0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,1,"2,982",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,2,"2,999",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,3,"3,213",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,4,"5,501",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,5,"10,960",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,6,"12,361",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,7,"13,091",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,8,"14,115",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,9,"12,502",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,10,"7,834",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,11,"10,855",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2010,12,"8,442",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,1,"2,206",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,2,"3,091",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,3,"3,830",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,4,"7,616",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,5,"11,237",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,6,"12,714",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,7,"14,041",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,8,"14,477",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,9,"9,919",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,10,"11,202",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,11,"12,439",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2011,12,"8,953",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,1,"3,025",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,2,"4,305",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,3,"3,237",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,4,"6,150",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,5,"7,486",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,6,"12,084",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,7,"13,923",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,8,"12,667",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,9,"12,601",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,10,"11,460",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,11,"11,685",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2012,12,"7,686",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,1,"2,564",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,2,"3,563",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,3,"2,884",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,4,"4,370",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,5,"6,822",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,6,"9,036",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,7,"12,546",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,8,"14,233",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,9,"8,311",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,10,"6,289",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,11,"5,156",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2013,12,"5,400",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,1,"2,201",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,2,"2,715",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,3,"2,568",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,4,"4,554",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,5,"7,670",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,6,"9,615",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,7,"11,225",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,8,"17,448",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,9,"6,961",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,10,"8,043",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,11,"5,216",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2014,12,"6,041",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,1,"1,874",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,2,"2,242",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,3,"2,672",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,4,"8,135",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,5,"7,489",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,6,"6,738",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,7,"10,518",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,8,"13,633",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,9,"13,190",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,10,"9,781",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,11,"6,239",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2015,12,"7,081",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,1,"2,160",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,2,"3,058",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,3,"4,932",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,4,"8,143",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,5,"9,026",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,6,"9,715",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,7,"14,742",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,8,"13,363",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,9,"11,346",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,10,"10,455",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,11,"7,249",0,0,0
Northeast,National Historic Site,STEA,Steamtown National Historic Site,PA,2016,12,"5,471",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,1,"148,239",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,2,"120,947",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,3,"237,930",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,4,"356,050",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,5,"385,181",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,6,"446,500",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,7,"517,713",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,8,"497,498",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,9,"344,571",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,10,"326,661",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,11,"254,086",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2010,12,"197,912",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2011,1,"129,060",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2011,2,"127,830",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2011,3,"238,964",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2011,4,"329,786",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2011,5,"371,357",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2011,6,"462,100",0,0,0
Northeast,National Monument,STLI,Statue of Liberty National Monument,NY,2011,7,"553,726",0,0,0
